product_name,price (INR),rating,URL,reviews
URBAN TRIBE Airborne 30L Convertible Laptop Backpack for Men and Women | Laptop Bag 15.6 inch | Suitcase/Briefcase Style Backpack,"1,287",4.1 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMzQzMDYwNDM5NDAzNjU1OjE2OTc2NDQ3MDQ6c3BfYnRmOjMwMDA3MTkxMjcwNDEzMjo6MDo6&url=%2FUrban-Tribe-Laptop-Backpack-Airborne%2Fdp%2FB01LZ6G3KZ%2Fref%3Dsr_1_246_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697644704%26sprefix%3Dba%252Caps%252C283%26sr%3D8-246-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,198
"WALKENT 15.6"" Laptop Bags with Special Waterproof Silk Polyester Material for Office, College, Men & Women (Model Hazel, 20 Liters, Black)","2,190",4.3 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MTY4Mzk0NjEyNTA2NTU6MTY5NzY0NDcwNjpzcF9hdGZfbmV4dDozMDAwMDY3NzQ3ODMxMzI6OjA6Og&url=%2FWALKENT-Waterproof-Polyester-Material-Hazel%2Fdp%2FB0C7KP5BT4%2Fref%3Dsr_1_241_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697644706%26sprefix%3Dba%252Caps%252C283%26sr%3D8-241-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,27
"WALKENT Premium 15.6 Inch Laptop Bag | External USB | Waterproof Backpack | Cushioned Straps | Multi Pockets | For Office, College, Men, Women - Urban, 28 Ltrs","2,990",N/A,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MTY4Mzk0NjEyNTA2NTU6MTY5NzY0NDcwNjpzcF9hdGZfbmV4dDozMDAwMzU2OTQ1NDA1MzI6OjA6Og&url=%2FWALKENT-External-Waterproof-Backpack-Cushioned%2Fdp%2FB0BRYDXSHP%2Fref%3Dsr_1_242_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697644706%26sprefix%3Dba%252Caps%252C283%26sr%3D8-242-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,N/A
Boldfit Waist Bag for Men Fanny Pack for Women Fanny Pack for Men Waist Bag for Women Chest Bag for Women Waist Pouch for Men Waist Bag for Boys Waist Bags for Girls Fanny Bag - Black,349,4.1 out of 5 stars,https://www.amazon.in/Boldfit-Travel-Accessories-Purse-Mobile/dp/B0BJZQ3ZR9/ref=sr_1_243?crid=2M096C61O4MLT&keywords=bags&qid=1697644706&sprefix=ba%2Caps%2C283&sr=8-243,"1,302"
Handcuffs Baby Diaper Bag Multifunctional Maternity Bags New Mom Dad Travel Backpack For Baby Care Nursing (Black),"1,186",4.2 out of 5 stars,https://www.amazon.in/Handcuffs-Multifunctional-Maternity-Backpack-Nursing/dp/B09413KB4K/ref=sr_1_244?crid=2M096C61O4MLT&keywords=bags&qid=1697644706&sprefix=ba%2Caps%2C283&sr=8-244,555
Safari Sheild 26 Ltrs Water Resistant Casual Backpack - (SHEILD19CBBLK),649,4.0 out of 5 stars,https://www.amazon.in/Safari-Sheild-Resistant-Casual-Backpack/dp/B09B28M2RN/ref=sr_1_245?crid=2M096C61O4MLT&keywords=bags&qid=1697644706&sprefix=ba%2Caps%2C283&sr=8-245,602
"Amazon Brand – Eono Reusable Tote Bags, 100% Organic Cotton Shopping/Grocery Bag, Multi-Purpose Bag, Sturdy Canvas Bag With 15kgs Capacity, Single Pack (Good Vibes)",179,3.8 out of 5 stars,https://www.amazon.in/Amazon-Brand-Reusable-Eco-Friendly-Multi-Purpose/dp/B08TTMMGYT/ref=sr_1_246?crid=2M096C61O4MLT&keywords=bags&qid=1697644706&sprefix=ba%2Caps%2C283&sr=8-246,"1,232"
"DAHSHA Nylon Stylish Small 6 Multi-Pocket Zip Closure Sling Cross Body Travel Messenger One Side Shoulder Bag for Men & Women (Grey, 25 x 10 x 20 CM)",545,4.0 out of 5 stars,https://www.amazon.in/DAHSHA-Sling-Messenger-Bag-Grey/dp/B09CGDFNBV/ref=sr_1_247?crid=2M096C61O4MLT&keywords=bags&qid=1697644706&sprefix=ba%2Caps%2C283&sr=8-247,860
American Tourister Spin 49 cms Navy Laptop Backpack,"1,099",4.1 out of 5 stars,https://www.amazon.in/American-Tourister-FS0-41-002/dp/B07S13B1HR/ref=sr_1_248?crid=2M096C61O4MLT&keywords=bags&qid=1697644706&sprefix=ba%2Caps%2C283&sr=8-248,"1,234"
"TRAWOC 60 Liter Travel Backpack Hiking Trekking Bag Camping Rucksack, 1 Year Warranty, HK006","1,567",4.3 out of 5 stars,https://www.amazon.in/TRAWOC-60LTravel-Backpack-Trekking-Rucksack/dp/B07YYG5G31/ref=sr_1_249?crid=2M096C61O4MLT&keywords=bags&qid=1697644706&sprefix=ba%2Caps%2C283&sr=8-249,"1,445"
(India) Dell EcoLoop Urban Backpack - Gray - CP4523G,"1,899",3.8 out of 5 stars,https://www.amazon.in/India-Dell-EcoLoop-Urban-Backpack/dp/B0B2PXNW6Z/ref=sr_1_250?crid=2M096C61O4MLT&keywords=bags&qid=1697644706&sprefix=ba%2Caps%2C283&sr=8-250,15
"STRABO Defender Laptop Bag, Light weight & Water resistant - Color Olive 35L, Unisex Bag",999,4.5 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MTY4Mzk0NjEyNTA2NTU6MTY5NzY0NDcwNjpzcF9tdGY6MzAwMDE0OTMxNDg0NzMyOjowOjo&url=%2FSTRABO-Defender-Laptop-weight-resistant%2Fdp%2FB0C9H8W6K6%2Fref%3Dsr_1_251_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697644706%26sprefix%3Dba%252Caps%252C283%26sr%3D8-251-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,25
"URBAN TRIBE Havana Laptop Backpack for Men & Women | Laptop Bag 15.6 inch | Office Work/Casual/College Bag | Black, 27L",918,3.9 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MTY4Mzk0NjEyNTA2NTU6MTY5NzY0NDcwNjpzcF9tdGY6MzAwMDcxOTE2MjI2NzMyOjowOjo&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_252_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697644706%26sprefix%3Dba%252Caps%252C283%26sr%3D8-252-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,821
NIVIA Beast Gym Bag-4 Polyester/Unisex Gym Bags/Shoulder Bag for Men & Women with Separate Shoes Compartment/Carry Gym Accessories/Fitness Bag/Sports & Travel Bag/Sports Kit (Navy Blue),489,4.0 out of 5 stars,https://www.amazon.in/NIVIA-Polyester-Shoulder-Compartment-Accessories/dp/B07NJGW3WX/ref=sr_1_253?crid=2M096C61O4MLT&keywords=bags&qid=1697644706&sprefix=ba%2Caps%2C283&sr=8-253,144
Cross Training 22L Medium Water Resistant Travel Duffle Bag/Gym Bag for Men/Women (Khaki Camo),445,4.1 out of 5 stars,https://www.amazon.in/Gear-Training-Travel-Duffel-DUFCRSTNG4314/dp/B098FG3GVX/ref=sr_1_254?crid=2M096C61O4MLT&keywords=bags&qid=1697644706&sprefix=ba%2Caps%2C283&sr=8-254,611
Lavie Women's Odiase Medium Satchel Bag | Ladies Purse Handbag,"1,099",4.1 out of 5 stars,https://www.amazon.in/Lavie-Odiase-Womens-Satchel-Handbag/dp/B08SW9RJ75/ref=sr_1_255?crid=2M096C61O4MLT&keywords=bags&qid=1697644706&sprefix=ba%2Caps%2C283&sr=8-255,"2,402"
"Genie Fringe Laptop Backpack for Women, 3 compartments, Stylish and Trendy College Bags for Girls, Water Resistant and Lightweight Bags for Office and Travelling Purpose. 36 litres","1,124",4.3 out of 5 stars,https://www.amazon.in/Genie-compartments-Resistant-Lightweight-Travelling/dp/B097JJ64SH/ref=sr_1_256?crid=2M096C61O4MLT&keywords=bags&qid=1697644706&sprefix=ba%2Caps%2C283&sr=8-256,24
Skybags LUMOUS LAPTOP BACKPACK (E) BLACK,"1,014",N/A,https://www.amazon.in/Skybags-LUMOUS-LAPTOP-BACKPACK-BLACK/dp/B0CJ3TCKYD/ref=sr_1_257?crid=2M096C61O4MLT&keywords=bags&qid=1697644706&sprefix=ba%2Caps%2C283&sr=8-257,N/A
"TRUE HUMAN® Emperor Anti-Theft Laptop Bag, Office bag, college bag With combination security lock and USB charging port(Hybrid)",650,N/A,https://www.amazon.in/TRUE-Anti-Theft-combination-security-charging/dp/B0CJ8WTYFK/ref=sr_1_258?crid=2M096C61O4MLT&keywords=bags&qid=1697644706&sprefix=ba%2Caps%2C283&sr=8-258,N/A
"Half Moon Curiosity 35L Water Resistant 15.6"" Laptop Bag for Men/Backpack for Men, Black | Office Bag for Men/Office Bag for Women with Padded Laptop Compartment | Rain Cover & Slim Durable Backpack",689,3.8 out of 5 stars,https://www.amazon.in/Half-Moon-Curiosity-Backpack-Resistant/dp/B09S3ZK3N1/ref=sr_1_259?crid=2M096C61O4MLT&keywords=bags&qid=1697644706&sprefix=ba%2Caps%2C283&sr=8-259,199
"POLESTAR Noble 32 L Bag for College, School, Office, Casual Multipurpose Backpack with 15.6"" Laptop Compartment, Water Resistant, Unisex Design, Stylish & Durable, 1 Year Warranty",579,3.9 out of 5 stars,https://www.amazon.in/POLESTAR-Casual-bagpack-School-Backpack/dp/B07PQQ8M7B/ref=sr_1_260?crid=2M096C61O4MLT&keywords=bags&qid=1697644706&sprefix=ba%2Caps%2C283&sr=8-260,"17,857"
URBAN TRIBE Airborne 30L Convertible Laptop Backpack for Men and Women | Laptop Bag 15.6 inch | Suitcase/Briefcase Style Backpack,"1,287",4.1 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MTY4Mzk0NjEyNTA2NTU6MTY5NzY0NDcwNjpzcF9idGY6MzAwMDcxOTEyNzA0MTMyOjowOjo&url=%2FUrban-Tribe-Laptop-Backpack-Airborne%2Fdp%2FB01LZ6G3KZ%2Fref%3Dsr_1_261_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697644706%26sprefix%3Dba%252Caps%252C283%26sr%3D8-261-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,198
"URBAN TRIBE Accelerator 30L Laptop Backpack for Men and Women | Laptop Bag 15.6 inch | Office Bag | Work, Business, Casual, College | Black","1,498",4.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MTY4Mzk0NjEyNTA2NTU6MTY5NzY0NDcwNjpzcF9idGY6MzAwMDcxOTE1MzU5MzMyOjowOjo&url=%2FUrban-Tribe-Laptop-Backpack-Accelerator%2Fdp%2FB01M6WLGH0%2Fref%3Dsr_1_262_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697644706%26sprefix%3Dba%252Caps%252C283%26sr%3D8-262-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,564
"WALKENT 15.6"" Laptop Bags with Special Waterproof Silk Polyester Material for Office, College, Men & Women (Model Hazel, 20 Liters, Black)","2,190",4.3 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MjEwNDc4Mjc5NTY2NTU6MTY5NzY0NDcwODpzcF9hdGZfbmV4dDozMDAwMDY3NzQ3ODMxMzI6OjA6Og&url=%2FWALKENT-Waterproof-Polyester-Material-Hazel%2Fdp%2FB0C7KP5BT4%2Fref%3Dsr_1_257_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697644708%26sprefix%3Dba%252Caps%252C283%26sr%3D8-257-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,27
"WALKENT Premium 15.6 Inch Laptop Bag | External USB | Waterproof Backpack | Cushioned Straps | Multi Pockets | For Office, College, Men, Women - Urban, 28 Ltrs","2,990",N/A,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MjEwNDc4Mjc5NTY2NTU6MTY5NzY0NDcwODpzcF9hdGZfbmV4dDozMDAwMzU2OTQ1NDA1MzI6OjA6Og&url=%2FWALKENT-External-Waterproof-Backpack-Cushioned%2Fdp%2FB0BRYDXSHP%2Fref%3Dsr_1_258_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697644708%26sprefix%3Dba%252Caps%252C283%26sr%3D8-258-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,N/A
"Safari Snap 35 Ltrs Large Laptop Backpack With 3 Compartments, Water Resistant Fabric - Blue (SNAP19CBBLU)",899,3.8 out of 5 stars,https://www.amazon.in/Safari-Laptop-Backpack-Compartments-Resistant/dp/B09B27GN41/ref=sr_1_259?crid=2M096C61O4MLT&keywords=bags&qid=1697644708&sprefix=ba%2Caps%2C283&sr=8-259,624
ADISA women girls quilted checks crossbody box sling bag with gold chain,309,4.0 out of 5 stars,https://www.amazon.in/ADISA-SL5008-black-women-quilted/dp/B078JNB821/ref=sr_1_260?crid=2M096C61O4MLT&keywords=bags&qid=1697644708&sprefix=ba%2Caps%2C283&sr=8-260,"3,411"
"HARISSONS Speckle 36L Laptop Backpack for Men & Women | Ideal School Bag with Easy Access Pockets & Handy Pouch | Water Repellent 15.6"" Office Backpack with a Detailed Organizer","1,889",4.3 out of 5 stars,https://www.amazon.in/HARISSONS-Backpack-Black-Grey-Repellent-Organizer/dp/B08LBLKYRY/ref=sr_1_261?crid=2M096C61O4MLT&keywords=bags&qid=1697644708&sprefix=ba%2Caps%2C283&sr=8-261,433
Fast Travel Use For School Bag Class 6-10 Large 4 partition 55 L Laptop Collage Office Travel Backpack Unisex,643,3.9 out of 5 stars,https://www.amazon.in/Fast-Travel-partition-Collage-Backpack/dp/B0BM7C4HG3/ref=sr_1_262?crid=2M096C61O4MLT&keywords=bags&qid=1697644708&sprefix=ba%2Caps%2C283&sr=8-262,57
"Amazon Basics Opel Laptop Bag/Office/College Backpack for 15.6 inch laptop(20 L, Black)",509,3.7 out of 5 stars,https://www.amazon.in/Amazon-Basics-Laptop-College-Backpack/dp/B0C8NX7HTX/ref=sr_1_263?crid=2M096C61O4MLT&keywords=bags&qid=1697644708&sprefix=ba%2Caps%2C283&sr=8-263,158
Fur Jaden Weekender Travel Duffle Bag with Separate Shoe/Laundry Compartment for Men & Women Made of Vegan Leather,"1,479",4.2 out of 5 stars,https://www.amazon.in/Weekender-Premium-Leatherette-Attachable-Shoulder/dp/B09GPPJXFJ/ref=sr_1_264?crid=2M096C61O4MLT&keywords=bags&qid=1697644708&sprefix=ba%2Caps%2C283&sr=8-264,651
URBAN WOLF 30L Casual Dual Compartment Water Resistant Laptop Backpack Unisex Bags for Office/Travel/Business/College/School (Black),749,3.9 out of 5 stars,https://www.amazon.in/Business-Casual-Compartment-Resistant-Backpack/dp/B08N6HSJJ5/ref=sr_1_265?crid=2M096C61O4MLT&keywords=bags&qid=1697644708&sprefix=ba%2Caps%2C283&sr=8-265,"1,016"
HEROZ Hammer Unisex Nylon 45 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 17.3 Inch Laptop Notebook (ALL) (Grey & A. Blue 212),"1,199",4.2 out of 5 stars,https://www.amazon.in/HEROZ-Backpack-Resistant-Durable-Notebook/dp/B07MJZGXBP/ref=sr_1_266?crid=2M096C61O4MLT&keywords=bags&qid=1697644708&sprefix=ba%2Caps%2C283&sr=8-266,"8,212"
"STRABO Defender Laptop Bag, Light weight & Water resistant - Color Olive 35L, Unisex Bag",999,4.5 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MjEwNDc4Mjc5NTY2NTU6MTY5NzY0NDcwODpzcF9tdGY6MzAwMDE0OTMxNDg0NzMyOjowOjo&url=%2FSTRABO-Defender-Laptop-weight-resistant%2Fdp%2FB0C9H8W6K6%2Fref%3Dsr_1_267_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697644708%26sprefix%3Dba%252Caps%252C283%26sr%3D8-267-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,25
"URBAN TRIBE Havana Laptop Backpack for Men & Women | Laptop Bag 15.6 inch | Office Work/Casual/College Bag | Black, 27L",918,3.9 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MjEwNDc4Mjc5NTY2NTU6MTY5NzY0NDcwODpzcF9tdGY6MzAwMDcxOTE2MjI2NzMyOjowOjo&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_268_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697644708%26sprefix%3Dba%252Caps%252C283%26sr%3D8-268-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,821
"Red Lemon Titan Ultrafit Bange Series 15.6-inch Laptop Bags Backpacks for Men and Women 45L&35L Outdoor and Camping 3in1 Office Bags,Travelling,Backpack","3,597",4.3 out of 5 stars,https://www.amazon.in/Red-Lemon-15-6-inch-Backpacks-Travelling/dp/B0CGZLZRNZ/ref=sr_1_269?crid=2M096C61O4MLT&keywords=bags&qid=1697644708&sprefix=ba%2Caps%2C283&sr=8-269,329
Wildcraft 18 ltrs (7 Cms) backpack(204493566_black),"2,095",4.1 out of 5 stars,https://www.amazon.in/Wildcraft-ltrs-Cms-backpack-204493566_black/dp/B07GNGG435/ref=sr_1_270?crid=2M096C61O4MLT&keywords=bags&qid=1697644708&sprefix=ba%2Caps%2C283&sr=8-270,189
Red Lemon Medium Size Unisex Adult Bange Series Rhombus Shell Design Waterproof Sling Bag With Usb Charging,"1,847",4.2 out of 5 stars,https://www.amazon.in/Red-Lemon-Unisex-adult-Waterproof-Charging/dp/B09VGNTDRZ/ref=sr_1_271?crid=2M096C61O4MLT&keywords=bags&qid=1697644708&sprefix=ba%2Caps%2C283&sr=8-271,105
Impulse Diggy Niva 35L Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack Water Resistant Fits Up to 16 Inch Laptop with 1 Year Warranty,399,4.3 out of 5 stars,https://www.amazon.in/Impulse-Diggy-Backpack-Business-Resistant/dp/B0CJHST8BY/ref=sr_1_272?crid=2M096C61O4MLT&keywords=bags&qid=1697644708&sprefix=ba%2Caps%2C283&sr=8-272,22
CROSS EFFECT Laptop Bag,599,3.6 out of 5 stars,https://www.amazon.in/CROSS-EFFECT-Laptop-College-Charging/dp/B0C1XHXSZJ/ref=sr_1_273?crid=2M096C61O4MLT&keywords=bags&qid=1697644708&sprefix=ba%2Caps%2C283&sr=8-273,28
"Fast Travel 45 Ltrs, 46 cms School Bag Class 5-12 Large 4 partition Laptop Collage Office Travel Backpack Unisex",692,4.1 out of 5 stars,https://www.amazon.in/Fast-Travel-partition-Collage-Backpack/dp/B09VCLQ9H3/ref=sr_1_274?crid=2M096C61O4MLT&keywords=bags&qid=1697644708&sprefix=ba%2Caps%2C283&sr=8-274,"1,090"
PUMA Laptop Backpack IND I Black- White,"1,109",4.0 out of 5 stars,https://www.amazon.in/PUMA-Laptop-Backpack-Black-White/dp/B08BTMMB23/ref=sr_1_275?crid=2M096C61O4MLT&keywords=bags&qid=1697644708&sprefix=ba%2Caps%2C283&sr=8-275,148
Blue Tree Cute Kids Backpack Toddler Bag Plush Animal Cartoon Mini Travel Bag for Baby Girl Boy 1-6 Years (New-Blue-Penguin),266,3.8 out of 5 stars,https://www.amazon.in/Backpack-Toddler-Animal-Cartoon-New-Blue-Penguin/dp/B089WG34QZ/ref=sr_1_276?crid=2M096C61O4MLT&keywords=bags&qid=1697644708&sprefix=ba%2Caps%2C283&sr=8-276,325
URBAN TRIBE Airborne 30L Convertible Laptop Backpack for Men and Women | Laptop Bag 15.6 inch | Suitcase/Briefcase Style Backpack,"1,287",4.1 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MjEwNDc4Mjc5NTY2NTU6MTY5NzY0NDcwODpzcF9idGY6MzAwMDcxOTEyNzA0MTMyOjowOjo&url=%2FUrban-Tribe-Laptop-Backpack-Airborne%2Fdp%2FB01LZ6G3KZ%2Fref%3Dsr_1_277_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697644708%26sprefix%3Dba%252Caps%252C283%26sr%3D8-277-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,198
"URBAN TRIBE Accelerator 30L Laptop Backpack for Men and Women | Laptop Bag 15.6 inch | Office Bag | Work, Business, Casual, College | Black","1,498",4.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MjEwNDc4Mjc5NTY2NTU6MTY5NzY0NDcwODpzcF9idGY6MzAwMDcxOTE1MzU5MzMyOjowOjo&url=%2FUrban-Tribe-Laptop-Backpack-Accelerator%2Fdp%2FB01M6WLGH0%2Fref%3Dsr_1_278_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697644708%26sprefix%3Dba%252Caps%252C283%26sr%3D8-278-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,564
"WALKENT 15.6"" Laptop Bags with Special Waterproof Silk Polyester Material for Office, College, Men & Women (Model Hazel, 20 Liters, Black)","2,190",4.3 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMTA0MjA0MDU1MDk5NjU1OjE2OTc2NDQ3MTA6c3BfYXRmX25leHQ6MzAwMDA2Nzc0NzgzMTMyOjowOjo&url=%2FWALKENT-Waterproof-Polyester-Material-Hazel%2Fdp%2FB0C7KP5BT4%2Fref%3Dsr_1_273_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697644710%26sprefix%3Dba%252Caps%252C283%26sr%3D8-273-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,27
"WALKENT Premium 15.6 Inch Laptop Bag | External USB | Waterproof Backpack | Cushioned Straps | Multi Pockets | For Office, College, Men, Women - Urban, 28 Ltrs","2,990",N/A,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMTA0MjA0MDU1MDk5NjU1OjE2OTc2NDQ3MTA6c3BfYXRmX25leHQ6MzAwMDM1Njk0NTQwNTMyOjowOjo&url=%2FWALKENT-External-Waterproof-Backpack-Cushioned%2Fdp%2FB0BRYDXSHP%2Fref%3Dsr_1_274_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697644710%26sprefix%3Dba%252Caps%252C283%26sr%3D8-274-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,N/A
"Amazon Basics Water Repellent and Wear Resistant Laptop Backpack - 24L, Blue",599,4.2 out of 5 stars,https://www.amazon.in/Amazon-Basics-Laptop-Backpack-Repellent/dp/B09W43XLBY/ref=sr_1_275?crid=2M096C61O4MLT&keywords=bags&qid=1697644710&sprefix=ba%2Caps%2C283&sr=8-275,639
"amazon basics PlasticVacuum Compression Storage Bags With Hand Pump - 6-Pack (2 Jumbo, 2 Large, 2 Medium)",749,4.4 out of 5 stars,https://www.amazon.in/AmazonBasics-Vacuum-Compression-Storage-Bags/dp/B07RP7WHHY/ref=sr_1_276?crid=2M096C61O4MLT&keywords=bags&qid=1697644710&sprefix=ba%2Caps%2C283&sr=8-276,"9,278"
(India) Dell EcoLoop Urban Backpack - Gray - CP4523G,"1,899",3.8 out of 5 stars,https://www.amazon.in/India-Dell-EcoLoop-Urban-Backpack/dp/B0B2PXNW6Z/ref=sr_1_277?crid=2M096C61O4MLT&keywords=bags&qid=1697644710&sprefix=ba%2Caps%2C283&sr=8-277,15
"Kuber Industries Women's Polyester Embroidered Potli Bag, Maroon (CTKTC04387)",533,3.6 out of 5 stars,https://www.amazon.in/Kuber-Industries-Polyester-Embroidered-CTKTC04387/dp/B07NJ8J98M/ref=sr_1_278?crid=2M096C61O4MLT&keywords=bags&qid=1697644710&sprefix=ba%2Caps%2C283&sr=8-278,43
"Genie Fringe Laptop Backpack for Women, 3 compartments, Stylish and Trendy College Bags for Girls, Water Resistant and Lightweight Bags for Office and Travelling Purpose. 36 litres","1,124",4.3 out of 5 stars,https://www.amazon.in/Genie-compartments-Resistant-Lightweight-Travelling/dp/B097JJ64SH/ref=sr_1_279?crid=2M096C61O4MLT&keywords=bags&qid=1697644710&sprefix=ba%2Caps%2C283&sr=8-279,24
"Genie Swirl Laptop Backpack for Women, 3 compartments, Water Resistant and Lightweight Bags for Office and Travelling Purpose. 36 litres. (19 inch). Tie-dye print",899,3.9 out of 5 stars,https://www.amazon.in/Genie-compartments-Resistant-Lightweight-Travelling/dp/B0C85YCDR7/ref=sr_1_280?crid=2M096C61O4MLT&keywords=bags&qid=1697644710&sprefix=ba%2Caps%2C283&sr=8-280,16
Amazon Brand - Solimo Rectangular Rexine Jumbo Underbed Storage Bag with Zipper and Handle- 18.9 x 23.62 x 14.17 Inches (Black and White),339,4.2 out of 5 stars,https://www.amazon.in/Amazon-Brand-Solimo-Underbed-Storage/dp/B084MS8LTW/ref=sr_1_281?crid=2M096C61O4MLT&keywords=bags&qid=1697644710&sprefix=ba%2Caps%2C283&sr=8-281,"1,138"
"Kuber Industries Shoe Cover/String Bag Organizer|Shoe Print & Non Woven Material|Transparent Window|Size 43 x 30 Cm, Pack of 12 (Grey)-CTMTC039483",249,4.5 out of 5 stars,https://www.amazon.in/Kuber-Industries-Travel-Organizer-CTMTC039483/dp/B084DWD41F/ref=sr_1_282?crid=2M096C61O4MLT&keywords=bags&qid=1697644710&sprefix=ba%2Caps%2C283&sr=8-282,"3,534"
"STRABO Defender Laptop Bag, Light weight & Water resistant - Color Olive 35L, Unisex Bag",999,4.5 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMTA0MjA0MDU1MDk5NjU1OjE2OTc2NDQ3MTA6c3BfbXRmOjMwMDAxNDkzMTQ4NDczMjo6MDo6&url=%2FSTRABO-Defender-Laptop-weight-resistant%2Fdp%2FB0C9H8W6K6%2Fref%3Dsr_1_283_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697644710%26sprefix%3Dba%252Caps%252C283%26sr%3D8-283-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,25
"URBAN TRIBE Havana Laptop Backpack for Men & Women | Laptop Bag 15.6 inch | Office Work/Casual/College Bag | Black, 27L",918,3.9 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMTA0MjA0MDU1MDk5NjU1OjE2OTc2NDQ3MTA6c3BfbXRmOjMwMDA3MTkxNjIyNjczMjo6MDo6&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_284_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697644710%26sprefix%3Dba%252Caps%252C283%26sr%3D8-284-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,821
